Date,open,high,low,close,volume,dividends,stock splits,sma_200,ema_200,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
1999-01-22 00:00:00-05:00,0.04012525159527325,0.044782531466442996,0.035587202380111406,0.037617769092321396,2714688000,0.0,0.0,,0.037617769092321396,0.0,0.0,0.0,,,,0.00919532908633159,,,0.00919532908633159,,,,
1999-01-25 00:00:00-05:00,0.040603076740899455,0.04203566192502597,0.03761776008458308,0.04155874624848366,510480000,0.0,0.0,,0.037656982795367784,0.00013737611001872485,1.4460643159865772e-05,0.00012291546685885908,,,,0.004417901840442891,0.004417892832704572,9.007738319133374e-09,0.004417901840442891,,0.10476371276803609,,
1999-01-26 00:00:00-05:00,0.042035654120270195,0.0428720928450953,0.03773698028877521,0.03833404555916786,343200000,0.0,0.0,,0.03766371973829117,0.00014678104629012312,2.8389106647261282e-05,0.00011839193964286184,,,,0.005135112556320091,0.001313346596611642,0.0038217659597084494,0.005135112556320091,,0.182357504217735,,
1999-01-27 00:00:00-05:00,0.03845328295101517,0.03940895253473713,0.03630348934294659,0.038214825093746185,244368000,0.0,0.0,,0.03766920337366883,0.00015056560722479656,4.124979091858079e-05,0.00010931581630621577,,,,0.0031054631917905376,0.0010749069755692647,0.002030556216221273,0.0031054631917905376,,0.1854675455317325,,
1999-01-28 00:00:00-05:00,0.03821480837495094,0.0384532661278958,0.03785620437693414,0.038094662129879,227520000,0.0,0.0,,0.037673436794128635,0.00014930634974509582,5.262416553189816e-05,9.668218421319765e-05,,,,0.0005970617509616569,0.00023844103414961265,0.0003586207168120442,0.0005970617509616569,,0.18861195254059393,,
1999-01-29 00:00:00-05:00,0.038094672087461215,0.03821481836393824,0.036303482949733734,0.036303482949733734,244032000,0.0,0.0,,0.03765980541259237,8.53147619029812e-05,5.606528093938059e-05,2.9249480963600616e-05,,,,0.0019113354142045041,0.00012015623405924047,0.0017911791801452637,0.0019113354142045041,,0.2356311169064167,,
1999-02-01 00:00:00-05:00,0.036303475257045296,0.03725914105332058,0.036303475257045296,0.03702068328857422,154704000,0.0,0.0,,0.03765344598847278,5.3139498366418236e-05,5.575730382643719e-05,-2.617805460018953e-06,,,,0.0009556657962752832,0.0009556581035868456,7.692688437643813e-09,0.0009556657962752832,,0.2553868064592215,,
1999-02-02 00:00:00-05:00,0.0363034902642807,0.03725915645561187,0.03307971201439702,0.034154608845710754,264096000,0.0,0.0,,0.037618631688544804,-7.554519958798134e-05,4.193598767755103e-05,-0.00011748118726553237,,,,0.004179444441214847,0.00023847316703765054,0.003940971274177196,0.004179444441214847,,0.33280500051367934,,
1999-02-03 00:00:00-05:00,0.033676772605839025,0.0353487312235641,0.03343739569966408,0.034870896488428116,75120000,0.0,0.0,,0.03759129103978743,-0.0001648369696281779,2.0170413224316403e-05,-0.0001850073828524943,,,,0.0019113355239000207,0.0011941223778533447,0.000717213146046676,0.0019113355239000207,,0.3537769181237771,,
1999-02-04 00:00:00-05:00,0.03534873357105185,0.0377369883281204,0.034870898804183155,0.036781322211027145,181920000,0.0,0.0,,0.037583231648456485,-0.00017719908708349608,-6.053236501901733e-07,-0.0001765937634333059,,,,0.002866089523937243,0.002866091839692282,2.3157550391172954e-09,0.002866091839692282,,0.408562596582976,,
