Date,open,high,low,close,volume,dividends,stock splits,sma_20,ema_20,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2022-11-07 00:00:00-05:00,14.215001990343037,14.398833916167497,13.941253082524465,14.287935256958008,410061000,0.0,0.0,,14.287935256958008,0.0,0.0,0.0,,,,0.45758083364303204,,,0.45758083364303204,,,,
2022-11-08 00:00:00-05:00,14.787477844553946,14.877395775412861,14.203012246774056,14.58866024017334,595292000,0.0,0.0,,14.316575731549944,0.023989457350509724,0.0047978914701019455,0.01919156588040778,,,,0.6743835286388045,0.5894605184548531,0.08492301018395132,0.6743835286388045,,0.02104747661625095,,
2022-11-09 00:00:00-05:00,14.149061416377675,14.198017389757144,13.746429715811267,13.76341438293457,454414000,0.0,0.0,,14.263893698348479,-0.02332034624122059,-0.0008257560721625619,-0.02249459016905803,,,,0.45158767394587684,0.39064285041619584,0.8422305243620727,0.8422305243620727,,0.07761510130917915,,
2022-11-10 00:00:00-05:00,14.786478166557313,15.758588757988383,14.533709060913333,15.735610008239746,700819000,0.0,0.0,,14.40405715643336,0.09720547400318047,0.018780489942906046,0.07842498406027443,,,,1.2248796970750497,1.9951743750538125,0.7702946779787627,1.9951743750538125,,0.2209077153679787,,
2022-11-11 00:00:00-05:00,15.792557890808453,16.37402591795765,15.467855021807482,16.312082290649414,655487000,0.0,0.0,,14.585773835882508,0.23651317365750657,0.06232702668582615,0.17418614697168042,,,,0.9061708961501669,0.638415909717903,0.2677549864322639,0.9061708961501669,,0.2575426015978616,,
2022-11-14 00:00:00-05:00,16.203183901591867,16.524890230530424,15.907453842329037,16.280113220214844,527852000,0.0,0.0,,14.747139491533208,0.34041183672913355,0.11794398869448765,0.22246784803464592,,,,0.6174363882013871,0.2128079398810101,0.40462844832037703,0.6174363882013871,,0.25950244154134294,,
2022-11-15 00:00:00-05:00,16.706722595528746,16.9824695069221,16.367033073327015,16.650774002075195,545876000,0.0,0.0,,14.928438016346732,0.44750296746950724,0.18385578444949158,0.26364718302001566,,,,0.6154364335950859,0.702356286707257,0.0869198531121711,0.702356286707257,,0.2822701444956508,,
2022-11-16 00:00:00-05:00,16.14723645345365,16.347052607428413,15.858499948097027,15.895465850830078,649547000,0.0,0.0,,15.020535905345145,0.46605402401896967,0.24029543236338718,0.22575859165558249,,,,0.48855265933138625,0.3037213946467823,0.7922740539781685,0.7922740539781685,,0.3276318887095223,,
2022-11-17 00:00:00-05:00,15.700643155355197,16.251140364260113,15.520807295859225,15.662677764892578,710894000,0.0,0.0,,15.081692272921092,0.4567071808530905,0.2835777820613279,0.1731293987917626,,,,0.7303330684008884,0.355674513430035,0.37465855497085343,0.7303330684008884,,0.34227682507830093,,
2022-11-18 00:00:00-05:00,15.95141355942463,15.987381875280203,15.10618672091075,15.394923210144043,492072000,0.0,0.0,,15.11152379075185,0.4228201776422953,0.31142626117752137,0.11139391646477392,,,,0.8811951543694523,0.3247041103876249,0.5564910439818274,0.8811951543694523,,0.35937189392717295,,
2022-11-21 00:00:00-05:00,15.133161414674731,15.462859837408123,15.066222239779101,15.303006172180176,404739000,0.0,0.0,,15.129760208030739,0.38411965440432816,0.32596493982288277,0.05815471458144539,,,,0.39663759762902195,0.06793662726408023,0.3287009703649417,0.39663759762902195,,0.36534250103635946,,
2022-11-22 00:00:00-05:00,15.313998292548437,16.043331949767627,15.10818614105418,16.02334976196289,472866000,0.0,0.0,,15.214863975071896,0.40688460598796894,0.3421488730559,0.06473573293206891,,,,0.9351458087134468,0.7403257775874508,0.194820031125996,0.9351458087134468,,0.41241453261485084,,
2022-11-23 00:00:00-05:00,16.08329323476307,16.51190217524532,16.033339674538094,16.503908157348633,427241000,0.0,0.0,,15.33763008766968,0.45841867531090585,0.3654028335069012,0.09301584180400463,,,,0.47856250070722695,0.4885524132824308,0.009989912575203874,0.4885524132824308,,0.44240566446460405,,
2022-11-25 00:00:00-05:00,16.303092973353248,16.471937297549083,16.157226447689684,16.255136489868164,167934000,0.0,0.0,,15.425011649783823,0.4737251928981152,0.387067305385144,0.08665788751297121,64.30752140204777,,,0.3147108498593987,0.031970859799550055,0.34668170965894873,0.34668170965894873,0.769010902770635,0.45747916494150165,77.52397794823575,
2022-11-28 00:00:00-05:00,16.011358618244167,16.34205751583683,15.710634905964012,15.812541007995605,303741000,0.0,0.0,,15.461919207708755,0.445012138973496,0.3986562721028144,0.046355866870681606,60.41780842360191,,,0.6314226098728195,0.08692102596866746,0.544501583904152,0.6314226098728195,0.7814281725013341,0.4847072034232719,63.84690626672131,
2022-11-29 00:00:00-05:00,15.812538992108005,15.917443552100012,15.505820281867887,15.624711036682129,298384000,0.0,0.0,,15.477423191420504,0.4024612056916119,0.39941725882057394,0.0030439468710379836,57.19039253031225,,,0.4116232702321252,0.10490254410440691,0.3067207261277183,0.4116232702321252,0.7626595826151428,0.49658574787849263,58.04259039182288,66.47115820225999
2022-11-30 00:00:00-05:00,15.686669371022441,16.91885868983626,15.586735752744964,16.911863327026367,565298000,0.004,0.0,,15.614036537668682,0.4672159425986049,0.4129769955761802,0.05423894702242471,70.53429925873733,,,1.3321229370912953,1.2941476531541305,0.03797528393716476,1.3321229370912953,0.7976518978100872,0.5789650179541049,97.1166563062216,73.00205098825526
