Date,open,high,low,close,volume,dividends,stock splits,capital gains,sma_50,ema_50,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,roc,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2019-12-03 00:00:00-05:00,26.003001643355518,26.172341308140144,25.66432410817088,26.162933349609375,1454900,0.0,0.0,0.0,,26.162933349609375,0.0,0.0,0.0,,,,,0.5080171999692631,,,0.5080171999692631,,,,
2019-12-04 00:00:00-05:00,26.20997580714818,26.73680897774446,26.20997580714818,26.4639835357666,1676300,0.0,0.0,0.0,,26.1747392392626,0.024015399465536547,0.0048030798931073095,0.019212319572429238,,,,,0.5268331705962801,0.5738756281350845,0.04704245753880443,0.5738756281350845,,0.011506744375118894,,
2019-12-05 00:00:00-05:00,26.5110202170453,26.73680583504727,26.416942427614998,26.689767837524414,1109000,0.0,0.0,0.0,,26.194936439194436,0.06056848694239747,0.015956161302965344,0.04461232563943213,,,,,0.3198634074322726,0.27282229928066926,0.04704110815160334,0.3198634074322726,,0.0200385023189924,,
2019-12-06 00:00:00-05:00,26.812067307798113,27.160154585182944,26.812067307798113,26.906145095825195,2357300,0.0,0.0,0.0,,26.222826974748582,0.10577757053438575,0.03392044314924943,0.07185712738513632,,,,,0.34808727738483114,0.47038674765853017,0.12229947027369903,0.47038674765853017,,0.02814562635311635,,
2019-12-09 00:00:00-05:00,27.009630703299276,27.45179579581427,27.009630703299276,27.16015625,4061100,0.0,0.0,0.0,,26.25958498554276,0.16025534837642041,0.05918742419468363,0.10106792418173678,,,,,0.44216509251499403,0.5456506999890749,0.10348560747408087,0.5456506999890749,,0.03758626354845429,,
2019-12-10 00:00:00-05:00,27.10371058782588,27.43298199431092,27.10371058782588,27.23542022705078,1752500,0.0,0.0,0.0,,26.297853034229348,0.20711506025812199,0.08877295140737132,0.11834210885075067,,,,,0.3292714064850415,0.27282574431092144,0.05644566217412006,0.3292714064850415,,0.040357380782022556,,
2019-12-11 00:00:00-05:00,27.35771592713974,27.649355450835305,27.338900010931113,27.489423751831055,2484600,0.0,0.0,0.0,,26.34458129766471,0.2617306135922597,0.123364483844349,0.13836612974791068,,,,,0.31045543990419233,0.41393522378452374,0.10347978388033141,0.41393522378452374,,0.04968360092706714,,
2019-12-12 00:00:00-05:00,27.498834422292514,27.85632968797994,27.35771862557788,27.77165985107422,5234000,0.0,0.0,0.0,,26.400545162504297,0.32405245259888815,0.16350207759525684,0.1605503750036313,,,,,0.498611062402059,0.36690593614888556,0.13170512625317343,0.498611062402059,,0.05995068043339424,,
2019-12-13 00:00:00-05:00,27.771661891343218,28.03507758606,27.35772063543633,27.48002052307129,2943900,0.0,0.0,0.0,,26.442877529585356,0.34592252306141447,0.19998616668848837,0.1459363563729261,,,,,0.6773569506236718,0.2634177349857829,0.41393921563788894,0.6773569506236718,,0.07045200911042859,,
2019-12-16 00:00:00-05:00,27.69639951634363,27.762253438853953,27.27305030822754,27.27305030822754,2997000,0.0,0.0,0.0,,26.475433324826227,0.3426046121478059,0.22850985578035188,0.11409475636745403,,,,,0.4892031306264144,0.2822329157826644,0.20697021484375,0.4892031306264144,,0.07798367069233991,,
2019-12-17 00:00:00-05:00,27.4141625547876,27.461202346464656,27.14133894059897,27.367124557495117,1815800,0.0,0.0,0.0,,26.510401608460302,0.34360528174797267,0.25152894097387607,0.0920763407740966,,,,,0.31986340586568573,0.18815203823711713,0.1317113676285686,0.31986340586568573,,0.08143301897587973,,
2019-12-18 00:00:00-05:00,27.367125103730228,27.592910725132953,27.244823437313368,27.555280685424805,1923200,0.0,0.0,0.0,,26.551377258537343,0.3554831580872495,0.27231978439655075,0.08316337369069876,,,,,0.34808728781958465,0.22578616763783543,0.12230112018174921,0.34808728781958465,,0.08830828011390668,,
2019-12-19 00:00:00-05:00,27.583506647454495,27.69640037123168,27.226013145199,27.244827270507812,3204600,0.0,0.0,0.0,,26.578571376653834,0.33597258185726275,0.28505034388869316,0.050922237968569595,,,,,0.4703872260326776,0.14111968580687417,0.3292675402258034,0.4703872260326776,,0.09957484707292896,,
2019-12-20 00:00:00-05:00,27.2108114964705,27.286397013878997,26.823435494489356,26.927366256713867,3238900,0.124,0.0,0.0,,26.592249607244423,0.2915332451709247,0.2863469241451395,0.005186321025785201,,,,,0.4629615193896406,0.04156974337118413,0.42139177601845645,0.4629615193896406,,0.11122700440327082,,
2019-12-23 00:00:00-05:00,27.021854120844576,27.305299418470064,26.94626858800436,27.267507553100586,2478900,0.0,0.0,0.0,,26.61873031100349,0.28052756348830954,0.28518305201377353,-0.004655488525463991,,,,,0.35903083046570217,0.3779331617561965,0.018902331290494345,0.3779331617561965,,0.12385881150775924,,
2019-12-24 00:00:00-05:00,27.390327152827062,27.711566045028484,27.324190051862214,27.5414981842041,1430800,0.0,0.0,0.0,,26.65491728642312,0.2905647855801199,0.2862593987270428,0.004305386853077076,,,,,0.3873759931662697,0.4440584919278976,0.0566824987616279,0.4440584919278976,,0.13390705777925827,,
2019-12-26 00:00:00-05:00,27.730459584055673,27.90997583830282,27.494254650293872,27.673770904541016,1455900,0.0,0.0,0.0,,26.694872330270883,0.30566909641305884,0.29014133826424604,0.015527758148812798,,,,,0.4157211880089484,0.3684776540987187,0.04724353391022973,0.4157211880089484,,0.13870972753426725,,
2019-12-27 00:00:00-05:00,27.749363406433943,27.824948932207604,27.503709997144277,27.569847106933594,1947100,0.0,0.0,0.0,,26.7291850666106,0.30572933219766796,0.2932589370509304,0.012470395146737534,,,,,0.32123893506332735,0.15117802766658883,0.17006090739673851,0.32123893506332735,,0.1424650450862518,,
2019-12-30 00:00:00-05:00,27.683223310601285,27.87218801800443,27.54150068109943,27.550949096679688,2863800,0.0,0.0,0.0,,26.76141110700547,0.3007848969408755,0.29476412902891946,0.006020767911956049,,,,,0.33068733690500096,0.3023409110708357,0.028346425834165245,0.33068733690500096,,0.14315050446441258,,
