Date,open,high,low,close,volume,dividends,stock splits,capital gains,sma_200,ema_200,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,roc,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2005-10-26 00:00:00-04:00,12.443346306806276,12.542959392569346,12.410141944885254,12.410141944885254,66700,0.0,0.0,0.0,,12.410141944885254,0.0,0.0,0.0,,,,,0.13281744768409176,,,0.13281744768409176,,,,
2005-10-27 00:00:00-04:00,12.244120558709033,12.244120558709033,12.086400032043457,12.086400032043457,23300,0.0,0.0,0.0,,12.406920632319665,-0.011285121144812393,-0.0011879074889276204,-0.010097213655884773,,,,,0.15772052666557634,0.16602138617622053,0.3237419128417969,0.3237419128417969,,0.02608688234828971,,
2005-10-28 00:00:00-04:00,12.111298428490754,12.244115829467773,12.094695857541549,12.244115829467773,6600,0.0,0.0,0.0,,12.40530068403258,-0.015794035190888067,-0.0027253946154497726,-0.013068640575438294,,,,,0.1494199719262248,0.1577157974243164,0.008295825498091602,0.1577157974243164,,0.03913591241565306,,
2005-10-31 00:00:00-05:00,12.285622496777362,12.401837336563425,12.285622496777362,12.360332489013672,8800,0.0,0.0,0.0,,12.404853239306025,-0.015708228297263815,-0.004092008687219672,-0.011616219610044144,,,,,0.11621483978606229,0.15772150709565125,0.04150666730958896,0.15772150709565125,,0.04862754587980256,,
2005-11-01 00:00:00-05:00,12.418440140088455,12.43504192108657,12.385235786437988,12.385235786437988,10900,0.0,0.0,0.0,,12.404658040770025,-0.01471817409664844,-0.005210552414527963,-0.009507621682120476,,,,,0.0498061346485823,0.07470943207289871,0.024903297424316406,0.07470943207289871,,0.050642321570217974,,
2005-11-02 00:00:00-05:00,12.44333763270753,12.493144536696498,12.44333763270753,12.484843254089355,12400,0.0,0.0,0.0,,12.405455903589123,-0.010322496871227216,-0.005748651831022621,-0.004573845040204595,,,,,0.04980690398896748,0.10790875025850966,0.05810184626954218,0.10790875025850966,,0.05868475769084791,,
2005-11-03 00:00:00-05:00,12.567857613542921,12.567857613542921,12.50144891952493,12.509749412536621,12100,0.0,0.0,0.0,,12.40649364994681,-0.005513862017128446,-0.0057239371137706024,0.00021007509664215662,,,,,0.06640869401799065,0.08301435945356594,0.01660566543557529,0.08301435945356594,,0.06067966927607016,,
2005-11-04 00:00:00-05:00,12.534650611898218,12.534650611898218,12.476542423198289,12.493144989013672,2300,0.0,0.0,0.0,,12.407355852325587,-0.001798814221022127,-0.0053107662829549734,0.0035119520619328465,,,,,0.058108188699929286,0.024901199361597293,0.033206989338331994,0.058108188699929286,,0.0620069879117503,,
2005-11-07 00:00:00-05:00,12.576162840517172,12.576162840517172,12.501453625365192,12.52635669708252,6700,0.0,0.0,0.0,,12.40853994033312,0.0026690803282996,-0.004470782429138702,0.0071398627574383025,,,,,0.07470921515198015,0.0830178515035005,0.008308636351520349,0.0830178515035005,,0.06466538242314457,,
2005-11-08 00:00:00-05:00,12.468247977008316,12.468247977008316,12.426742334000313,12.443344116210938,6600,0.0,0.0,0.0,,12.40888625054086,0.0037423487522438847,-0.003606242304782641,0.007348591057026526,,,,,0.04150564300800319,0.058108720074203646,0.09961436308220684,0.09961436308220684,,0.07129241555648302,,
2005-11-09 00:00:00-05:00,12.451645174251787,12.451645174251787,12.401838245226898,12.418440818786621,11900,0.0,0.0,0.0,,12.408981320871664,0.0038181847347829034,-0.0028247236690388997,0.006642908403821804,,,,,0.04980692902488926,0.008301058040849796,0.04150587098403946,0.04980692902488926,,0.07329375034170948,,
2005-11-10 00:00:00-05:00,12.426742211712792,12.866700123297841,12.343730926513672,12.343730926513672,27000,0.0,0.0,0.0,,12.408332063216362,0.0012702918593792134,-0.0023936694028896246,0.003663961262268838,,,,,0.5229691967841692,0.44825930451122,0.07470989227294922,0.5229691967841692,,0.07930979481646583,,
2005-11-11 00:00:00-05:00,12.518048046082836,12.518048046082836,12.48484370610598,12.493144989013672,10400,0.0,0.0,0.0,,12.409175972925789,0.0042082911768766,-0.001698726183966864,0.005907017360843463,,,,,0.033204339976855124,0.17431711956916374,0.1411127795923086,0.17431711956916374,,0.0914142438999328,,
2005-11-14 00:00:00-05:00,12.501449369186334,12.518051147460938,12.476545514293269,12.518051147460938,2000,0.0,0.0,0.0,,12.41025930799579,0.007677943758354289,-0.0007117082953014797,0.008389652053655768,,,,,0.04150563316766842,0.024906158447265625,0.016599474720402796,0.04150563316766842,,0.09340782986000673,,
2005-11-15 00:00:00-05:00,12.542955111215749,12.559557682336433,12.526353331749227,12.53465461730957,3700,0.0,0.0,0.0,,12.411497072267569,0.011321065900698812,0.0005548995148038141,0.010766166385894999,,,,,0.033204350587205056,0.04150653487549505,0.008302184288289993,0.04150653487549505,,0.09473419205912603,,
2005-11-16 00:00:00-05:00,12.634270499878363,12.634270499878363,12.55956049640425,12.592764854431152,4900,0.0,0.0,0.0,,12.413300731791585,0.016554785394241378,0.0022390980284288206,0.014315687365812558,,,,,0.07471000347411305,0.09961588256879317,0.024905879094680117,0.09961588256879317,,0.0993701584176514,,
2005-11-17 00:00:00-05:00,12.659171049071695,12.675773620605469,12.617665411891444,12.675773620605469,18400,0.0,0.0,0.0,,12.415912402327047,0.024056243647240905,0.004535639672514303,0.019520603974726602,,,,,0.058108208714024556,0.0830087661743164,0.02490055746029185,0.0830087661743164,,0.10596194085255539,,
