Date,open,high,low,close,volume,dividends,stock splits,sma_50,ema_50,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,roc,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2019-12-16 00:00:00-05:00,3183.6298828125,3197.7099609375,3183.6298828125,3191.449951171875,4070200000,0.0,0.0,,3191.449951171875,0.0,0.0,0.0,,,,,14.080078125,,,14.080078125,,,,
2019-12-17 00:00:00-05:00,3195.39990234375,3198.219970703125,3191.030029296875,3192.52001953125,3842940000,0.0,0.0,,3191.4919146369484,0.08536157852586257,0.017072315705172515,0.06828926282069006,,,,,7.18994140625,6.77001953125,0.419921875,7.18994140625,,0.00033529222633799094,,
2019-12-18 00:00:00-05:00,3195.2099609375,3198.47998046875,3191.139892578125,3191.139892578125,4029950000,0.0,0.0,,3191.4781098503277,0.04117192921830792,0.021892238407799598,0.019279690810508326,,,,,7.340087890625,5.9599609375,1.380126953125,7.340087890625,,0.0007675923982027877,,
2019-12-19 00:00:00-05:00,3192.320068359375,3205.47998046875,3192.320068359375,3205.3701171875,3784360000,0.0,0.0,,3192.0228944517858,1.1412558260444712,0.24576495593513392,0.8954908701093373,,,,,13.159912109375,14.340087890625,1.18017578125,14.340087890625,,0.005226884403066401,,
2019-12-20 00:00:00-05:00,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,6457480000,0.0,0.0,,3193.167877834191,3.2545149336237955,0.8475149514728663,2.4069999821509294,,,,,9.619873046875,20.27978515625,10.659912109375,20.27978515625,,0.010171665484863035,,
2019-12-23 00:00:00-05:00,3226.050048828125,3227.780029296875,3222.300048828125,3224.010009765625,3064530000,0.0,0.0,,3194.3773732040513,5.095680998011176,1.6971481607805283,3.3985328372306474,,,,,5.47998046875,6.56005859375,1.080078125,6.56005859375,,0.011037809085075234,,
2019-12-24 00:00:00-05:00,3225.449951171875,3226.429931640625,3220.510009765625,3223.3798828125,1296530000,0.0,0.0,,3195.5147265220294,6.429853046520748,2.6436891379285723,3.7861639085921754,,,,,5.919921875,2.419921875,3.5,5.919921875,,0.011233257285054865,,
2019-12-26 00:00:00-05:00,3227.199951171875,3240.080078125,3227.199951171875,3239.909912109375,2164540000,0.0,0.0,,3197.2557141921216,8.720504674630774,3.8590522452690132,4.861452429361761,,,,,12.880126953125,16.7001953125,3.820068359375,16.7001953125,,0.016361423960356003,,
2019-12-27 00:00:00-05:00,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,2429150000,0.0,0.0,,3198.9327457740483,10.424579281024762,5.172157652420163,5.2524216286045995,,,,,13.559814453125,8.02001953125,5.539794921875,13.559814453125,,0.01639540867748135,,
2019-12-30 00:00:00-05:00,3240.090087890625,3240.919921875,3216.570068359375,3221.2900390625,3021720000,0.0,0.0,,3199.8095023735955,10.146752348002792,6.167076591536689,3.9796757564661034,,,,,24.349853515625,0.89990234375,23.449951171875,24.349853515625,,0.022176231127911672,,
2019-12-31 00:00:00-05:00,3215.179931640625,3231.719970703125,3212.030029296875,3230.780029296875,2894760000,0.0,0.0,,3201.024032841175,10.570485426605046,7.047758358550361,3.522727068054685,,,,,19.68994140625,10.429931640625,9.260009765625,19.68994140625,,0.025122252789822275,,
2020-01-02 00:00:00-05:00,3244.669921875,3258.139892578125,3235.530029296875,3257.85009765625,3459930000,0.0,0.0,,3203.252505971178,12.941444312564272,8.226495549353142,4.7149487632111295,,,,,22.60986328125,27.35986328125,4.75,27.35986328125,,0.033501055467163976,,
2020-01-03 00:00:00-05:00,3226.360107421875,3246.14990234375,3222.340087890625,3234.85009765625,3484700000,0.0,0.0,,3204.4916272137298,12.816794501705772,9.144555339823668,3.6722391618821035,,,,,23.809814453125,11.7001953125,35.510009765625,35.510009765625,,0.040560926029209354,,
2020-01-06 00:00:00-05:00,3217.550048828125,3246.840087890625,3214.639892578125,3246.280029296875,3702460000,0.0,0.0,,3206.1303880797354,13.484863475906423,10.01261696704022,3.4722465088662027,,,,,32.2001953125,11.989990234375,20.210205078125,32.2001953125,,0.04409429891993655,,
