Date,open,high,low,close,volume,dividends,stock splits,capital gains,sma_200,ema_200,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,roc,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2014-12-04 00:00:00-05:00,28200.400390625,30096.900390625,27953.0,28447.69921875,811330,0.0,0.0,0.0,,28447.69921875,0.0,0.0,0.0,,,,,2143.900390625,,,2143.900390625,,,,
2014-12-05 00:00:00-05:00,26551.19921875,27540.69921875,25974.0,26056.5,377529,0.0,0.0,0.0,,28423.906191697763,-83.35334967320887,-8.774036807706196,-74.57931286550267,,,,,1566.69921875,907.0,2473.69921875,2473.69921875,,0.08405597937333187,,
2014-12-08 00:00:00-05:00,25231.900390625,26056.5,23582.80078125,23582.80078125,367585,0.0,0.0,0.0,,28375.73598860873,-243.4927850043532,-33.48127345998483,-210.01151154436837,,,,,2473.69921875,0.0,2473.69921875,2473.69921875,,0.1789919538422744,,
2014-12-09 00:00:00-05:00,23582.80078125,23582.80078125,21274.0,21274.0,570963,0.0,0.0,0.0,,28305.07194892108,-465.7290047869501,-78.98103465229696,-386.74797013465314,,,,,2308.80078125,0.0,2308.80078125,2308.80078125,,0.2768938444050637,,
2014-12-10 00:00:00-05:00,19789.69921875,20202.0,19212.5,19295.0,539795,0.0,0.0,0.0,,28215.419491717883,-731.0655721177645,-147.6215122802409,-583.4440598375236,,,,,989.5,1072.0,2061.5,2061.5,,0.36991819337563814,,
2014-12-11 00:00:00-05:00,18635.30078125,19295.0,17398.5,17728.30078125,1053637,0.0,0.0,0.0,,28111.07005181273,-1019.6019520682166,-239.40892699476464,-780.193025073452,,,,,1896.5,0.0,1896.5,1896.5,,0.45111535423337334,,
2014-12-12 00:00:00-05:00,17645.80078125,19295.0,17233.599609375,19047.599609375,1117064,0.0,0.0,0.0,,28020.886266315836,-1227.3378372396255,-343.4014438626447,-883.9363933769807,,,,,2061.400390625,1566.69921875,494.701171875,2061.400390625,,0.5255330237214909,,
2014-12-15 00:00:00-05:00,19377.400390625,19872.19921875,18800.19921875,19212.5,1274964,0.0,0.0,0.0,,27933.240631825134,-1402.8294053122627,-454.920176646815,-947.9092286654477,,,,,1072.0,824.599609375,247.400390625,1072.0,,0.5341903030641245,,
2014-12-16 00:00:00-05:00,18552.900390625,19047.599609375,17316.0,17480.900390625,857050,0.0,0.0,0.0,,27829.23724634056,-1615.2350948676212,-577.0585890911104,-1038.1765057765108,,,,,1731.599609375,164.900390625,1896.5,1896.5,,0.6243191051135715,,
2014-12-17 00:00:00-05:00,16573.900390625,17728.30078125,16079.2001953125,16409.0,1354314,0.0,0.0,0.0,,27715.603044884436,-1836.8670833032375,-709.6700095344922,-1127.1970737687452,,,,,1649.1005859375,247.400390625,1401.7001953125,1649.1005859375,,0.6856374792632154,,
2014-12-18 00:00:00-05:00,16491.400390625,17645.80078125,16491.400390625,17563.400390625,662974,0.0,0.0,0.0,,27614.58610305101,-1988.457859447335,-844.2792568937389,-1144.1786025535962,,,,,1154.400390625,1236.80078125,82.400390625,1236.80078125,,0.7559891393659028,,
2014-12-19 00:00:00-05:00,17316.0,17563.400390625,16161.599609375,16738.80078125,518451,0.0,0.0,0.0,,27506.369333679853,-2146.2833137601338,-981.3323155112541,-1164.9509982488796,,,,,1401.80078125,0.0,1401.80078125,1401.80078125,,0.8029390232742123,,
2014-12-22 00:00:00-05:00,16491.400390625,17233.599609375,16079.2001953125,16821.30078125,1007310,0.0,0.0,0.0,,27400.050243605925,-2277.576740251159,-1117.779097062823,-1159.7976431883362,,,,,1154.3994140625,494.798828125,659.6005859375,1154.3994140625,,0.8078676917659487,,
2014-12-23 00:00:00-05:00,16491.400390625,18470.400390625,16491.400390625,18470.400390625,1508297,0.0,0.0,0.0,,27311.198006262835,-2330.276347542731,-1245.4103865870238,-1084.8659609557071,,,,,1979.0,1649.099609375,329.900390625,1979.0,,0.9059040821034418,,
2014-12-24 00:00:00-05:00,19954.599609375,20037.099609375,18470.400390625,18800.19921875,1577424,0.0,0.0,0.0,,27226.51145116321,-2358.893319069244,-1362.6191163219944,-996.2742027472498,,,,,1566.69921875,1566.69921875,0.0,1566.69921875,,0.9237596142603081,,
2014-12-26 00:00:00-05:00,17893.19921875,18305.5,16986.19921875,17068.599609375,700848,0.0,0.0,0.0,,27125.437701493676,-2437.8599117298872,-1475.802357943878,-962.0575537860093,,,,,1319.30078125,494.69921875,1814.0,1814.0,,1.01586500044409,,
2014-12-29 00:00:00-05:00,16491.400390625,17893.19921875,15419.5,15914.2001953125,1454027,0.0,0.0,0.0,,27013.883099442122,-2541.2686323089474,-1587.9567026138852,-953.3119296950622,,,,,2473.69921875,824.599609375,1649.099609375,2473.69921875,,1.0834979311168818,,
2014-12-30 00:00:00-05:00,15666.900390625,17233.599609375,14594.900390625,16409.0,1217844,0.0,0.0,0.0,,26908.361874572052,-2608.6326247236975,-1695.3962733622866,-913.2363513614109,,,,,2638.69921875,1319.3994140625,1319.2998046875,2638.69921875,,1.1145896478613553,,
