Date,open,high,low,close,volume,dividends,stock splits,sma_50,ema_50,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,roc,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2019-11-15 00:00:00-05:00,63.90828711842908,64.4172669301016,63.74590293541921,64.41242218017578,100206400,0.0,0.0,,64.41242218017578,0.0,0.0,0.0,,,,,0.6713639946823946,,,0.6713639946823946,,,,
2019-11-18 00:00:00-05:00,64.42211161356873,64.81717693077634,64.04159533925312,64.73719787597656,86703200,0.0,0.0,,64.42515848197189,0.02590803271344555,0.005181606542689111,0.02072642617075644,,,,,0.7755815915232205,0.40475475060056,0.3708268409226605,0.7755815915232205,,0.005042128285322134,,
2019-11-19 00:00:00-05:00,64.93108379135208,64.95532233123622,64.32273860067447,64.5408706665039,76167200,0.0,0.0,,64.42969621469864,0.03024967089039876,0.010195219412231041,0.02005445147816772,,,,,0.6325837305617483,0.2181244552596553,0.41445927530209303,0.6325837305617483,,0.008074808350480023,,
2019-11-20 00:00:00-05:00,64.35908496848565,64.48995975429801,63.11329665466141,63.789512634277344,106234400,0.0,0.0,,64.40459097625074,-0.026630879215701952,0.0028299996866444433,-0.029460878902346395,,,,,1.3766630996366018,0.050910912205893055,1.4275740118424949,1.4275740118424949,,0.019716393356498663,,
2019-11-21 00:00:00-05:00,63.91072481854772,63.98828521085956,63.302372048486326,63.503543853759766,121395200,0.0,0.0,,64.3692557949766,-0.09370425134335392,-0.01647685051935523,-0.07722740082399869,,,,,0.6859131623732324,0.1987725765822148,0.4871405857910176,0.6859131623732324,,0.024199399554666656,,
2019-11-22 00:00:00-05:00,63.6441040461107,63.78710183292363,63.21995543560012,63.447784423828125,65325200,0.0,0.0,,64.33311966277469,-0.14963480509781846,-0.04310844143504788,-0.10652636366277057,,,,,0.567146397323512,0.2835579791638665,0.28358841815964553,0.567146397323512,,0.025077451810459617,,
2019-11-25 00:00:00-05:00,63.67319470404511,64.57723993835555,63.62714368642337,64.56027221679688,84020400,0.0,0.0,,64.34202760606968,-0.1030043346105316,-0.05508762007014463,-0.04791671454038697,,,,,0.9500962519321732,1.1294555145274217,0.17935926259524848,1.1294555145274217,,0.04261136261713794,,
2019-11-26 00:00:00-05:00,64.69841008139949,64.75173191051944,63.62228400029792,64.0561294555664,105207600,0.0,0.0,,64.33081591389308,-0.105513168205988,-0.0651727296973133,-0.04034043850867469,,,,,1.129447910221522,0.19145969372256388,0.9379882164989581,1.129447910221522,,0.05042023243629745,,
2019-11-27 00:00:00-05:00,64.36879724823537,64.95049275509001,64.30335983216875,64.91655731201172,65235600,0.0,0.0,,64.35378616479969,-0.03763822970302044,-0.059665829698454735,0.022027599995434292,,,,,0.6471329229212586,0.8943632995236044,0.2472303766023458,0.8943632995236044,,0.06385263716880885,,
2019-11-29 00:00:00-05:00,64.61601250812018,64.95532991643037,64.4463501056827,64.77355194091797,46617600,0.0,0.0,,64.37024756778472,0.004561230742851308,-0.04682041761019353,0.05138164835304484,,,,,0.5089798107476753,0.0387726044186536,0.4702072063290217,0.5089798107476753,,0.06605554775148836,,
2019-12-02 00:00:00-05:00,64.77841996600343,65.01594593544705,63.85256943278736,64.02465057373047,94487200,0.0,0.0,,64.35669474448848,-0.02216991336428009,-0.04189031676101084,0.01972040339673075,,,,,1.1633765026596876,0.24239399452908117,0.9209825081306064,1.1633765026596876,,0.07761738656913719,,
2019-12-03 00:00:00-05:00,62.606754397566355,62.902446850476416,62.11716840685746,62.883060455322266,114430400,0.0,0.0,,64.29890516452119,-0.13392748684415778,-0.06029775077764023,-0.07362973606651756,,,,,0.7852784436189566,1.122203723254053,1.9074821668730095,1.9074821668730095,,0.0954478644894119,,
2019-12-04 00:00:00-05:00,63.275714695250215,63.81862264719446,63.181186580456654,63.4380989074707,67181600,0.0,0.0,,64.26514805640156,-0.1756840284379777,-0.08337500630970773,-0.09230902212826997,,,,,0.6374360667378056,0.9355621918721937,0.2981261251343881,0.9355621918721937,,0.1042743822849761,,
2019-12-05 00:00:00-05:00,63.934951563857744,64.44393137417234,63.678039283744006,64.36878967285156,74424400,0.0,0.0,,64.26921243351725,-0.13215403240916146,-0.09313081152959848,-0.039023220879562975,,,,,0.7658920904283306,1.0058324667016336,0.239940376273303,1.0058324667016336,,0.11894523121344647,,
2019-12-06 00:00:00-05:00,64.82929968749382,65.68244165433664,64.78566735209066,65.61215209960938,106075600,0.0,0.0,,64.32187673414832,0.002642300886506632,-0.07397618904637747,0.0766184899328841,,,,,0.8967743022459871,1.31365198148508,0.4168776792390929,1.31365198148508,,0.13826146246584514,,
2019-12-09 00:00:00-05:00,65.44005586276009,65.63394936595046,64.20639051204599,64.69355773925781,128042400,0.0,0.0,,64.3364524598389,0.03494366944183014,-0.05219221734873595,0.08713588679056608,,,,,1.427558853904472,0.021797266341081922,1.40576158756339,1.427558853904472,,0.15226183177177788,,
2019-12-10 00:00:00-05:00,65.10073092646665,65.45701592928118,64.43663059268971,65.07164764404297,90420400,0.0,0.0,,64.36528364353317,0.09001380906842371,-0.02375101206530402,0.11376482113372774,,,,,1.020385336591474,0.7634581900233712,0.25692714656810267,1.020385336591474,,0.15810615256657812,,
2019-12-11 00:00:00-05:00,65.15164178111728,65.70667253796971,65.07650748524304,65.6266860961914,78756800,0.0,0.0,,64.41475040638252,0.17641070314589058,0.016281330976934898,0.16012937216895567,,,,,0.6301650527266673,0.6350248939267402,0.0048598412000728786,0.6350248939267402,,0.1666358036856741,,
2019-12-12 00:00:00-05:00,64.90202295015506,66.06055455031138,64.79053450400355,65.7939453125,137310400,0.0,0.0,,64.46883648113223,0.25543281458567435,0.06411162769868278,0.19132118688699157,,,,,1.2700200463078346,0.433868454119974,0.8361515921878606,1.2700200463078346,,0.16918445007113125,,
2019-12-13 00:00:00-05:00,65.79392997064501,66.72463231388339,65.66547383100296,66.68827819824219,133587600,0.0,0.0,,64.55587341121498,0.38577660429615435,0.1284446230181771,0.25733198127797724,,,,,1.0591584828804343,0.9306870013833901,0.12847148149704424,1.0591584828804343,1.0080231173264693,0.18277738603954585,,
2019-12-16 00:00:00-05:00,67.13668025850852,68.05526723272308,67.13183550753534,67.8298568725586,128186000,0.0,0.0,,64.68426491950297,0.5745675975555713,0.21766921792565597,0.35689837962991533,63.23691335500034,,,5.30555221603605,0.92343172518774,1.3669890344808948,0.44355730929315484,1.3669890344808948,1.0428043693163942,0.19989551691890184,96.20399783205646,
2019-12-17 00:00:00-05:00,67.75955197392975,68.29276286824187,67.5729218738412,67.96314239501953,114158400,0.0,0.0,,64.81284834991538,0.7265654533533592,0.3194484650111966,0.4071169883421626,63.61262118713523,,,4.983138944665521,0.7198409944006698,0.46290599568327195,0.2569349987173979,0.7198409944006698,1.0400173394602668,0.2018605147621284,94.66253046110087,
