Date,open,high,low,close,volume,dividends,stock splits,capital gains,sma_20,ema_20,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2023-11-06 00:00:00-05:00,120.55535491032315,120.7143632250602,119.13425032057927,119.42244720458984,139300,0.0,0.0,0.0,,119.42244720458984,0.0,0.0,0.0,,,,1.5801129044809272,,,1.5801129044809272,,,,
2023-11-07 00:00:00-05:00,119.25350183331469,120.1677768610394,118.95536504595802,119.770263671875,184600,0.0,0.0,0.0,,119.45557258242653,0.027746042974314378,0.005549208594862876,0.022196834379451504,,,,1.2124118150813814,0.745329656449556,0.46708215863182545,1.2124118150813814,,0.002912488191514795,,
2023-11-08 00:00:00-05:00,119.29325284328547,119.29325284328547,117.68332785344128,118.21002960205078,147200,0.0,0.0,0.0,,119.33694944143836,-0.07529491517109932,-0.010619616158329563,-0.06467529901276975,,,,1.6099249898441883,0.4770108285895276,2.086935818433716,2.086935818433716,,0.015939378355993905,,
2023-11-09 00:00:00-05:00,120.03857536487904,120.75409751190361,118.37896612948924,119.01498413085938,73400,0.0,0.0,0.0,,119.30628607852609,-0.0909540519877936,-0.02668650332422237,-0.06426754866357123,,,,2.3751313824143665,2.544067909852828,0.16893652743846133,2.544067909852828,,0.02274890654508621,,
2023-11-10 00:00:00-05:00,119.52181361627098,120.38640419600819,118.7566070159011,120.1777114868164,54300,0.0,0.0,0.0,,119.38927897455373,-0.009432913668263154,-0.023235785393030527,0.013802871724767372,,,,1.62979718010709,1.3714200651488113,0.25837711495827875,1.62979718010709,,0.032518494504519935,,
2023-11-13 00:00:00-05:00,120.44603018562377,122.50315272691807,120.1777131506433,121.93669891357422,138400,0.0,0.0,0.0,,119.63189039731759,0.19486250696353125,0.020383873078281826,0.17447863388524942,,,,2.325439576274775,2.325441240101668,1.6638268931501443e-06,2.325441240101668,,0.04715504736441345,,
2023-11-14 00:00:00-05:00,123.91432247690682,124.8087176307494,123.67581002607793,124.62984466552734,129000,0.0,0.0,0.0,,120.107886041909,0.5675402041161846,0.12981513928586239,0.43772506483032214,,,,1.1329076046714732,2.8720187171751803,1.739111112503707,2.8720187171751803,,0.06924147233694755,,
2023-11-15 00:00:00-05:00,125.19630372268085,126.36896345171009,124.7391586303711,124.7391586303711,102400,0.0,0.0,0.0,,120.54895962176252,0.8617766625666974,0.2762074439420294,0.5855692186246679,,,,1.6298048213389933,1.7391187861827433,0.10931396484375,1.7391187861827433,,0.07011858138845228,,
2023-11-16 00:00:00-05:00,124.72922820378406,124.72922820378406,122.82116639757213,123.26837158203125,154500,0.0,0.0,0.0,,120.8079512370262,0.9651552439630393,0.4139970039462314,0.5511582400168079,,,,1.9080618062119328,0.009930426587033025,1.9179922327989658,1.9179922327989658,,0.08190948221293282,,
2023-11-17 00:00:00-05:00,123.9640110084191,124.22239571444649,123.43730926369919,123.69569396972656,56100,0.0,0.0,0.0,,121.08297435442624,1.0692393344576487,0.5450454700485149,0.5241938644091338,,,,0.7850864507473005,0.9540241324152419,0.16893768166794132,0.9540241324152419,,0.08537608424726695,,
2023-11-20 00:00:00-05:00,124.47083806609754,125.56399361057085,124.24226552641258,125.09691619873047,87100,0.0,0.0,0.0,,121.46525453007426,1.2503800465952395,0.6861123853578599,0.5642676612373796,,,,1.3217280841582664,1.8682996408442847,0.5465715566860183,1.8682996408442847,,0.09670406329031145,,
2023-11-21 00:00:00-05:00,124.99753627899646,124.99753627899646,124.10313355619473,124.8087158203125,56200,0.0,0.0,0.0,,121.78367941485885,1.3550597191187705,0.8199018521100421,0.5351578670087285,,,,0.894402722801729,0.09937991973400528,0.9937826425357343,0.9937826425357343,,0.0990078801003128,,
2023-11-22 00:00:00-05:00,124.91803920320451,125.25592806514348,124.43108953063569,125.12673950195312,54800,0.0,0.0,0.0,,122.1020660898202,1.4470008420630194,0.9453216501006376,0.5016791919623818,,,,0.8248385345077907,0.447212244830979,0.37762628967681167,0.8248385345077907,,0.10155596882593099,,
2023-11-24 00:00:00-05:00,125.06710400843357,126.50808831930179,125.06710400843357,126.38883209228516,36700,0.0,0.0,0.0,,122.51032951862639,1.6032241981049538,1.076902159701501,0.5263220384034528,75.60262043997012,,,1.4409843108682168,1.381348817348666,0.059635493519550664,1.4409843108682168,1.7135589903846977,0.11164248267065824,98.64861797124136,
2023-11-27 00:00:00-05:00,126.10063173965047,126.10063173965047,124.97766406524364,125.58386993408203,84800,0.0,0.0,0.0,,122.80304765343169,1.6431375476474699,1.1901492372906948,0.4529883103567751,71.37929391333813,,,1.1229676744068229,0.28820035263468924,1.4111680270415121,1.4111680270415121,1.7014914991390253,0.11801141689433525,89.52698615678926,
2023-11-28 00:00:00-05:00,125.921758849846,126.37889636231256,124.5304664829854,125.32549285888672,61800,0.0,0.0,0.0,,123.04328053014169,1.6350721995794686,1.2791338297484496,0.355938369831019,69.39627500736549,,,1.8484298793271563,0.7950264282305284,1.053403451096628,1.8484298793271563,1.7469213608708662,0.12006882343333536,86.59912113206852,91.59157508669972
2023-11-29 00:00:00-05:00,126.06088797166066,126.33914493006611,124.66959559769994,124.8782958984375,81300,0.0,0.0,0.0,,123.21804389855082,1.574446061660396,1.338196276130839,0.2362497855295569,75.24459753834103,,,1.6695493323661736,1.0136520711793935,0.6558972611867802,1.6695493323661736,1.7171080404374703,0.1236371075090481,79.9511880519307,85.35909844692948
2023-11-30 00:00:00-05:00,125.74287524416833,127.14410749176912,125.22611341972117,127.04472351074219,84100,0.0,0.0,0.0,,123.58248957590239,1.6818249818032456,1.4069220172653205,0.27490296453792507,77.55802383795219,,,1.9179940720479465,2.2658115933316196,0.34781752128367316,2.2658115933316196,1.697232589257384,0.14098541929307995,98.8150941831494,88.45513445571622
2023-12-01 00:00:00-05:00,127.07454200772015,129.3602294921875,126.60746459643485,129.3602294921875,160500,0.0,0.0,0.0,,124.1327505203105,1.9315003965968032,1.511837693131617,0.4196627034651861,79.20357439399183,,,2.752764895752648,2.3155059814453125,0.43725891430733554,2.752764895752648,1.7774445689463525,0.15921133153452405,100.0,92.92209407836003
2023-12-04 00:00:00-05:00,128.27701387117654,129.8769989013672,127.82981628864782,129.8769989013672,92600,0.0,0.0,0.0,123.91780090332031,124.67982179469684,2.14632740781866,1.6387356360690257,0.5075917717496343,77.41939903163444,130.4701570428613,117.36544476377932,2.047182612719368,0.5167694091796875,1.5304132035396805,2.047182612719368,1.7575689527047598,0.1632061405357781,100.0,99.60503139438315
2023-12-05 00:00:00-05:00,129.23103225632238,129.48942453672268,128.0683124861197,128.1875762939453,51500,0.0,0.0,0.0,124.35605735778809,125.01389365176813,2.155410842140398,1.7420706772833003,0.4133401648570978,63.200619155432584,130.8142616831584,117.89785303241777,1.4211120506029715,0.38757436464450734,1.8086864152474789,1.8086864152474789,1.6816166454242096,0.17621400660685105,76.05636745893274,92.01878915297759
2023-12-06 00:00:00-05:00,128.51551695360806,129.73786096708392,128.17762054436986,128.5055694580078,128400,0.0,0.0,0.0,124.79282264709472,125.34643420474333,2.163331382492686,1.8263228183251776,0.33700856416750824,63.76179243310629,131.1255045159124,118.46014077827704,1.5602404227140596,1.5502846731386057,0.009955749575453865,1.5602404227140596,1.6688396194621606,0.1786946929046661,80.56318028210369,85.53984924701213
2023-12-07 00:00:00-05:00,129.04222217743072,129.04222217743072,127.48198171205469,128.92295837402344,98000,0.0,0.0,0.0,125.32846908569336,125.68705555419858,2.178179566866916,1.8966941680335254,0.28148539883339074,72.38393339285003,131.10455586975226,119.55238230163445,1.560240465376026,0.5366527194229036,1.0235877459531224,1.560240465376026,1.6432859217890936,0.18194271489916825,85.18499211882458,80.60151328662033
